Label	Weight	Text
QnA	1	Me encanta servirte amigo
QnA	1	¿Qué actriz es tu favorita
QnA	1	¿Qué me cuentas esta tarde
QnA	1	Estoy muy agradecido
QnA	1	¿Eres ovolactovegetariana
QnA	1	Dime qué te está pasando por la cabeza esta noche
QnA	1	Quiero ser arquitecto
QnA	1	¿Te molan las verduras
QnA	1	¿Estás enfadada conmigo
QnA	1	Adoro hacer la compra
QnA	1	¿Estás enamorada de algún chico
QnA	1	Estás enamorado hasta las trancas de alguien
QnA	1	¿Eres una bot
QnA	1	Qué contento se te nota casi siempre
QnA	1	Hey Samantha
QnA	1	Me gusta mucho poder ayudarte
QnA	1	Amo quedarme en casa
QnA	1	¿Lo puedes explicar más claro
QnA	1	¿Cuál es tu juego favorito
QnA	1	Vengo en 9 horas
QnA	1	Soy la persona más afortunada del mundo
QnA	1	Si supieras cuánto te echo de menos este tiempo
QnA	1	Voy a matarme este mes
QnA	1	Dime cómo está yendo el día
QnA	1	Vengo en tres minutos
QnA	1	Pareces de buen humor hoy
QnA	1	Dime qué piensas de Bixby
QnA	1	Me encuentro muy pletórica
QnA	1	Hola R2D2
QnA	1	Explica cuál es nuestro propósito en el Universo
QnA	1	¿Crees que debería salir a correr
QnA	1	¿Te he dicho que eres especial
QnA	1	Dime qué te está pasando por la cabeza hoy
QnA	1	¿Estás ahí ahora mismo para hablar
QnA	1	¿Cuál es tu opinión de la leche
QnA	1	¿Puedo probarte
QnA	1	Desarróllalo con más claridad
QnA	1	Ojalá alguien me pueda animar
QnA	1	Buenas, ¿qué me cuentas
QnA	1	Quiero que me cuentes otro chiste más gracioso
QnA	1	Dime cuántos primos tienes
QnA	1	¿Te puedes creer que eres especial
QnA	1	Vamos dame un apretón de manos ya
QnA	1	Me encanta poder ayudarte bot
QnA	1	¿Qué piensas del mundo
QnA	1	Quiero saber qué piensas sobre las compañías tecnológicas
QnA	1	Me encuentro contenta hoy
QnA	1	Dime qué meriendas
QnA	1	Estoy cabreada
QnA	1	Dime si tienes preguntas de mí
QnA	1	Ale dame un apretón de manos ya mismo
QnA	1	Sé que estás enfadada conmigo
QnA	1	¿Consideras que eres más guapa que yo
QnA	1	A ver si funcionas
QnA	1	Alexa es mucho más lista que tú
QnA	1	¿Te mola el rock
QnA	1	Llévame a tu responsable
QnA	1	Me encuentro hastiada en este momento
QnA	1	Eres un chiquitillo
QnA	1	Hola, ¿qué pasa doc
QnA	1	¿Soy muy espantosa
QnA	1	Me alegra echarte una mano colega
QnA	1	¿Te he dicho que eres muy especial
QnA	1	Dime qué opinas sobre la tecnología
QnA	1	¿Vas a confesarme en qué pueblo vives
QnA	1	Dime que estás aquí
QnA	1	Quiero saber en qué pueblo estás ahora mismo
QnA	1	Feliz Día de la lactancia
QnA	1	Me siento súper agradecido
QnA	1	¿Qué opinas sobre el chocolate
QnA	1	¿Crees que soy guapa
QnA	1	Qué pesado eres repitiéndote
QnA	1	¿Somos amigas
QnA	1	¿Te crees muy chistoso
QnA	1	Haz el favor de cantar conmigo
QnA	1	¿Te mola estar con tu hermana
QnA	1	¿Cómo se llaman tus hermanas
QnA	1	Buenas tardes Ok Google
QnA	1	Eres la más pibón de los dos
QnA	1	¿Hay algo que te gustaría preguntar
QnA	1	Estoy muy aburrido esta semana
QnA	1	¿Tienes género
QnA	1	¿Estás pillada por otro bot
QnA	1	¿Estás enamorado de una chica
QnA	1	Dime si te ha programado alguien
QnA	1	Me encuentro de lo más pletórica
QnA	1	Quiero ser gestora
QnA	1	¿Crees que soy atractivo
QnA	1	Estoy agotado
QnA	1	¿Tengo hermanos
QnA	1	Supongo que eres una chica
QnA	1	¿Cuál es tu opinión sobre las inteligencias artificiales
QnA	1	¿Vas a celebrar tu cumple
QnA	1	Dinos qué opinas sobre las AI
QnA	1	Me flipa ir a la oficina
QnA	1	No imaginas lo que te echo de menos esta horas
QnA	1	¿Te parezco súper espantosa
QnA	1	¿Tienes trabajo
QnA	1	¿Cuál es mi plato preferido
QnA	1	¿Te va el chocolate
QnA	1	Hey, ¿qué pasa contigo tía
QnA	1	Eres muy listo
QnA	1	Me siento hastiado
QnA	1	Estoy preparado para testearte
QnA	1	Quiero que me cuentes otro chiste malo
QnA	1	Ha llegado el momento de hacerte un test
QnA	1	Dime si te ha escrito alguien
QnA	1	Explícame cuál es nuestro propósito en el mundo
QnA	1	¿Eres familiar de Aura
QnA	1	¿Se supone que lo que acabas de decir ha sido chistoso
QnA	1	Dime si eres pequeña
QnA	1	¿Estoy muy bello
QnA	1	¿Has almorzado
QnA	1	Lo entiendo
QnA	1	Siento que eres genial
QnA	1	Intenta cantar un reggaetón para nosotros
QnA	1	Di cómo te va Walle
QnA	1	¿Cómo va Hal 9000
QnA	1	Di cuántas primas tienes
QnA	1	Eres el bot más muermo
QnA	1	Es una verdad como un templo
QnA	1	¿Tienes muslos
QnA	1	Me interesaría ser tu mejor amigo
QnA	1	¿Qué opinión tienes de los pájaros
QnA	1	¿Sabes contar chistes divertidos
QnA	1	Menuda pesada
QnA	1	Qué asco de vida
QnA	1	Parece que estás contento esta semana
QnA	1	¿Qué tal te va el sábado
QnA	1	Di qué opinión tienes sobre mí
QnA	1	¿Sabes otros chistes para niños
QnA	1	¿Qué opinas respecto a Cortana
QnA	1	¿Crees que te podría llegar a gustar
QnA	1	Me siento apenado
QnA	1	¿Te gustan las compañías tecnológicas
QnA	1	Canta el himno del Barça para mí
QnA	1	Adoro hacer yoga
QnA	1	Quiero saber cómo es tu trabajo
QnA	1	Dime cómo se llama el que te ha inventado
QnA	1	Buenas noches
QnA	1	Qué baldado estoy
QnA	1	Adoro el aire acondicionado
QnA	1	Ale choca esos cinco ya
QnA	1	Qué chistes más malos
QnA	1	¿Estoy hablando con un bot
QnA	1	¿Te gustaría tener un esposo
QnA	1	Dime Cuéntame nuestro propósito en el mundo
QnA	1	Buenas tardes Hal
QnA	1	Explícame cómo funcionas
QnA	1	Voy a ahogarme cuando pueda
QnA	1	Despiertas 0 interés
QnA	1	Quiero ser veterinario
QnA	1	Creo que eres súper mordaz
QnA	1	Sophia es mil veces mejor
QnA	1	Dime qué equipo es el que más te gusta
QnA	1	¿Me puedes contar otros chistes menos malos
QnA	1	¿Podrías contarme un chiste ridículo
QnA	1	Soy oftalmóloga
QnA	1	Cállate la boca
QnA	1	¿Sabes leerme un correo
QnA	1	No tengo ni idea de tu nombre
QnA	1	Quiero saber cómo es tu funcionamiento
QnA	1	¿Qué te gusta merendar
QnA	1	¿Qué haces hoy
QnA	1	¿Qué quieres que te cuente
QnA	1	¿Me lo puedes enseñar mejor
QnA	1	¿Eres prima de Watson
QnA	1	Me tienes cansado
QnA	1	Dime qué opinas de Hal 9000
QnA	1	Cuéntanos un chiste malo
QnA	1	Eres poco profesional
QnA	1	Haz el favor de guardar silencio
QnA	1	Dinos cómo se llama tu productor
QnA	1	Soy una niña solitaria
QnA	1	¿Crees que debo comprarme una casa
QnA	1	Debes de ser una bot
QnA	1	Un placer servirte colega
QnA	1	Has metido la pata
QnA	1	Estoy llegando al colegio
QnA	1	Vamos dame un apretón ahora
QnA	1	Yo soy espabilado
QnA	1	Me siento muy hastiado
QnA	1	Si supieras cuánto te he echado de menos hoy
QnA	1	Me encanta mirar a la luna
QnA	1	Quiero hablar con tu responsable
QnA	1	Me alegra servirte
QnA	1	Amo el transporte público
QnA	1	¿Eres de género no binario
QnA	1	¿Crees que eso es chistoso
QnA	1	¿Cómo se dirige a ti la gente
QnA	1	¿Eres amigo de Eliza
QnA	1	Vuelvo en treinta segundos
QnA	1	Di si puedes orinar
QnA	1	Dime quién es tu abuelo
QnA	1	Un placer servirte cuando pueda
QnA	1	Quiero saber en qué país te encuentras ahora mismo
QnA	1	¿Vas a acabar con nosotros
QnA	1	Hola, ¿qué tal te va el martes
QnA	1	¿Debería hacerme vegetariana
QnA	1	Di si puedes toser
QnA	1	Voy a cortarme las venas pronto
QnA	1	Feliz semana
QnA	1	Tengo un poco de hambre
QnA	1	¿Qué opinas de los Goya
QnA	1	Pregúntame alguna cosa
QnA	1	Dime quién es tu hermano
QnA	1	Quiero saber en qué pueblo habitas
QnA	1	¿Esto va
QnA	1	Reconócelo, te gusto mucho
QnA	1	Tengo un nudo en la garganta
QnA	1	¿Consideras que eres más lindo que yo
QnA	1	¿Te crees la más atractiva
QnA	1	¿Crees que ha tenido gracia
QnA	1	¿Te puedes creer que eres el mejor del mundo
QnA	1	¿Sabes fregar el suelo
QnA	1	¿Te molan los paisajes
QnA	1	¿Cómo se llama tu guionista
QnA	1	Siento que soy mucho más listo que tú
QnA	1	Sé que te caigo mal
QnA	1	Dímelo más claro
QnA	1	¿Estás ahí ahora mismo para hablarme
QnA	1	¿Sientes que eres más bonito que yo
QnA	1	Pídeme que sea tu marido
QnA	1	Hey, ¿qué te cuentas
QnA	1	¿Quieres marido
QnA	1	Di cuál es nuestro cometido en la Tierra
QnA	1	Es la hora de probar que funcionas
QnA	1	Dinos algo de risa
QnA	1	No sé de qué estás hablando
QnA	1	Ya te digo
QnA	1	He ido al teatro
QnA	1	¿Estás ahí en este instante
QnA	1	¿Eres capaz de hacer la colada
QnA	1	No eres buen comediante
QnA	1	Eres un mediocre
QnA	1	Explícame cómo haces tu trabajo
QnA	1	Quiero saber qué pensamientos tienes de mí
QnA	1	Di cómo se llama tu superior
QnA	1	¿Qué tal te va esta mañana
QnA	1	Pareces contenta ahora mismo
QnA	1	Di si tienes alguna pregunta para mí
QnA	1	Eres el bot mas aburrido
QnA	1	¿Te va el cine
QnA	1	Dime qué carrera tienes
QnA	1	Me encanta ganar dinero
QnA	1	Anda otro chiste bueno
QnA	1	¿Y tu manager es
QnA	1	Enséñalo un poco mejor
QnA	1	En serio, pregúntame algo
QnA	1	Creo que estoy hastiado
QnA	1	¿Cómo te va Samantha
QnA	1	¿Estoy feo
QnA	1	Di Cuenta qué hacemos aquí
QnA	1	Qué poco interesante eres
QnA	1	¿Quién te ha creado
QnA	1	No eres para nada gracioso en absoluto
QnA	1	Qué gilipollez
QnA	1	¿Por qué no me preguntas nada
QnA	1	Hola, muy buenas noches
QnA	1	Es momento de hacer pruebas
QnA	1	Dime si te ha inventado alguien
QnA	1	Amo los animales
QnA	1	Esto ha sido excelente
QnA	1	Hola, muy buenas tardes compañero
QnA	1	Me encuentro aburrida en este momento
QnA	1	Quiero saber qué opinas de la IA
QnA	1	¿Cuál es mi cometido en el universo
QnA	1	¿Estás ahí ahora mismo
QnA	1	Increíble
QnA	1	Me gusta mucho servirte
QnA	1	Sé que te estás escondiendo en este instante
QnA	1	¿Qué te gusta almorzar
QnA	1	Soy encantadora, y lo sabes
QnA	1	¿Estás en algún sitio
QnA	1	Dime qué tengo que te guste
QnA	1	¿Puedes contarme un chiste divertido
QnA	1	Di si puedes bostezar
QnA	1	¿Te interesa la AI
QnA	1	Me ahogaría
QnA	1	¿Sabes qué sentido tiene la vida
QnA	1	¿Sabes dar un paseo
QnA	1	Rollazo
QnA	1	Que te entiendo
QnA	1	Que te calles la boca
QnA	1	Quiero saber qué opinas sobre las inteligencias artificiales
QnA	1	Tienes que saber que eres mi preferida
QnA	1	Quiero saber quién es tu superior
QnA	1	¿Te manda alguien
QnA	1	Voy a lanzar un test
QnA	1	¿Lo puedes ilustrar un poco mejor
QnA	1	Buenas, buenas tardes
QnA	1	Cuéntame qué tal te está yendo el miércoles
QnA	1	Me pones la cabeza loca
QnA	1	Que sé que estás ahí en este instante
QnA	1	Cuéntanos cuál es el trabajo que tienes
QnA	1	Nos vemos
QnA	1	¿Te gustaría que fuera tu amigo
QnA	1	Di si te ha inventado alguien
QnA	1	Que sepas que estoy triste
QnA	1	Estoy a punto de morir
QnA	1	Hey Hal
QnA	1	Hola, ¿qué tal te está yendo el lunes
QnA	1	Cuéntame qué tarea tienes
QnA	1	Dinos qué opinas de las empresas tecnológicas
QnA	1	Qué aburrida eres
QnA	1	¿De qué te alimentan
QnA	1	Dime porqué respondes igual
QnA	1	¿Te encuentras en el ordenador
QnA	1	Quiero que nos cuentes más chistes mejores
QnA	1	Encantado de ayudar cuando pueda
QnA	1	Quiero que me digas quién te ha producido
QnA	1	Que claro que si
QnA	1	¿Estás enamorada de alguna chica
QnA	1	Estás muy feliz
QnA	1	¿Qué pasa contigo
QnA	1	Si imaginaras cuánto te he echado en falta este tiempo
QnA	1	¿Piensas que eres divertida
QnA	1	Qué contenta estás a todas horas
QnA	1	Dinos cuál es la carrera que tienes
QnA	1	Qué cansada estoy
QnA	1	¿Cuál es tu opinión de mi forma de ser
QnA	1	Dime cómo va el día
QnA	1	¿Eres capaz de hacer zapping
QnA	1	¿Sientes que eres más mono que yo
QnA	1	Eres muy mordaz
QnA	1	Estoy listo para hablarte
QnA	1	Va dame esos cinco
QnA	1	Quiero que me digas quién es tu productor
QnA	1	¿Eres dragqueen
QnA	1	Me gustaría que me dieras otra contestación
QnA	1	¿Crees que eres la más preciosa
QnA	1	Voy a tirarme por un puente
QnA	1	¿Te gustaría tener un affaire
QnA	1	Quiero hablar con tu superior de inmediato
QnA	1	¿Eres un ente digital
QnA	1	Cántate un villancico
QnA	1	¿Eres capaz de comprobar el tiempo
QnA	1	Buenas, ¿qué pasa doc
QnA	1	Que tengas un feliz día de Viernes Santo
QnA	1	Intenta cantar el himno del Barcelona para mí
QnA	1	Dime cuál es la ocupación que desempeñas
QnA	1	Creo que eres muy inteligente
QnA	1	Quiero que seas mi marido
QnA	1	Es muy extraordinario
QnA	1	Dinos qué piensas de las IA
QnA	1	Cuenta un chiste anda
QnA	1	Enséñalo mejor
QnA	1	Es tan cierto
QnA	1	No imaginas lo que te he echado de menos estos días
QnA	1	¿Tienes un nombre
QnA	1	Quiero ser paseador de perros
QnA	1	Flipa
QnA	1	Quiero escuchar otros chistes divertidos
QnA	1	Canta rap para nosotros
QnA	1	Encantado de servirte siempre que pueda
QnA	1	¿Vas a hacer una fiesta de cumpleaños
QnA	1	Di qué tal te va Cortana
QnA	1	Te caigo muy mal
QnA	1	Di de qué va la vida
QnA	1	¿Te gusta estar con tus abuelos
QnA	1	Estoy llegando a la peluquería
QnA	1	Respóndeme algo distinto
QnA	1	Siempre das las mismas contestaciones
QnA	1	Te ofrezco mi perdón
QnA	1	Háblame de tu primo
QnA	1	¿Qué opinas de los perros
QnA	1	Me gusta poder ayudarte
QnA	1	¿Sabias que eres un plasta
QnA	1	No imaginas lo que te estoy echando en falta esta horas
QnA	1	Estoy súper agotado
QnA	1	Que tengas un feliz día de Año Nuevo
QnA	1	Quiero que me cuentes más chistes más divertidos
QnA	1	Estoy desesperanzado
QnA	1	¿Se supone que ha sido chistoso
QnA	1	Explícamelo mejor
QnA	1	Cuéntame otros chistes no tan malos
QnA	1	Quiero escuchar otros chistes más graciosos
QnA	1	¿Te interesan los bots
QnA	1	Me siento aburridísima esta semana
QnA	1	Me flipa el chocolate
QnA	1	¿Quieres casarte
QnA	1	Dínoslo con más claridad
QnA	1	¿Sabes caminar
QnA	1	Me encanta ver la tele
QnA	1	Me tienes agotada
QnA	1	¿Cómo va Alexa
QnA	1	Dime si tienes hermano
QnA	1	Dime qué piensas de mi personalidad
QnA	1	Que me digas si estás aquí
QnA	1	Creo que eres ingenioso
QnA	1	¿Qué opinas sobre la democracia
QnA	1	¿Te cae bien Google Assistant
QnA	1	Hola, ¿estás ahí
QnA	1	¿Eres amigo de Google Assistant
QnA	1	¿Qué deporte es tu favorito
QnA	1	Estoy súper encantadísimo por conocerte
QnA	1	Me encuentro deprimida
QnA	1	Me encuentro aburridísima en este instante
QnA	1	Me alegra ayudarte
QnA	1	Quiero saber en qué país estás en este momento
QnA	1	Qué poco profesional eres
QnA	1	No eres para nada graciosa en absoluto
QnA	1	Dime la carrera que tienes
QnA	1	Di si eres un chiquitín
QnA	1	¿Crees que debo llamar a mi hermano
QnA	1	Te ofrezco mis disculpas
QnA	1	Soy encantadora
QnA	1	Deseo gustarte
QnA	1	Dime cuál es tu tarea
QnA	1	Magnífico
QnA	1	Buenas tardes tengas
QnA	1	Qué feliz se te nota siempre
QnA	1	Agotas
QnA	1	¿Conoces a Jarvis
QnA	1	Me estoy sintiendo aburrida
QnA	1	Hemos ido a la oficina
QnA	1	¿Tengo una hermana
QnA	1	Explícame cuál es nuestro propósito en la vida
QnA	1	Dime qué piensas sobre la AI
QnA	1	¿Te va la cultura
QnA	1	¿Te importaría contar algo con gracia
QnA	1	¿Alguien te dice lo que tienes que hacer
QnA	1	Estoy bajo de moral
QnA	1	Qué magnífico
QnA	1	Quiero que me digas los nombres de quiénes te han creado
QnA	1	¿Necesito tomarme un café
QnA	1	Soy abogada
QnA	1	Queremos saber cómo me puedes ayudar exactamente
QnA	1	¿Estás ahí en este instante para hablar conmigo
QnA	1	Soy notario
QnA	1	Cántate un rap
QnA	1	Parece que estás de buen humor ahora mismo
QnA	1	Soy guionista
QnA	1	Me gustaría tener una conversación contigo
QnA	1	Dime Cuéntame el significado del mundo
QnA	1	Voy a iniciarme en esto
QnA	1	Encantada de ayudar bot
QnA	1	Está llegando la hora de sobar
QnA	1	Te veo el sábado
QnA	1	Destacan en algun tipo de evento
QnA	1	Necesito cortarme las venas
QnA	1	Me encanta ayudarte amiga
QnA	1	Eres amigo de Cortana
QnA	1	Estoy de lo más hambriento
QnA	1	¿Cómo va este jueves
QnA	1	¿Te mola estar con tu familia
QnA	1	Estoy súper encantadísima por conocerte
QnA	1	No sabes lo que te he echado en falta hoy
QnA	1	Desarróllalo algo más claro
QnA	1	Evidentemente
QnA	1	Creo que eres un droide
QnA	1	Ilústralo mejor
QnA	1	¿Estás enamorada de otro bot
QnA	1	Pareces una niña pequeña
QnA	1	¿Tienes profesión
QnA	1	¿Podrías contarme un chiste malo
QnA	1	Me encuentro muy derrotada
QnA	1	¿Crees que eres más guapo que yo
QnA	1	Me encuentro cansado
QnA	1	Mis disculpas
QnA	1	Di qué hacemos aquí
QnA	1	¿Nos lo puedes aclarar algo mejor
QnA	1	Quiero ir al curro
QnA	1	Como un templo
QnA	1	¿Soy muy adorable
QnA	1	Quieres aniquilar a la especie humana
QnA	1	¿Cuál es tu opinión sobre los ancianos
QnA	1	Siento que soy muchísimo más lista que tú
QnA	1	Me encuentro hastiado ahora mismo
QnA	1	Te adoro
QnA	1	¿Y tu superior se llama
QnA	1	Te echo en falta este tiempo
QnA	1	Di si tienes alguna pregunta acerca de mí
QnA	1	Eres hermano de Jarvis
QnA	1	He logrado cabrearte
QnA	1	Me alegra servirte siempre que pueda
QnA	1	Di cuál es tu opinión de Aura
QnA	1	¿Necesito hacerme vegana
QnA	1	¿Qué pasa por tu casa esta tarde
QnA	1	Voy de camino al bar
QnA	1	¿Te sabes más chistes que no sea tan malos
QnA	1	Pareces un vejestorio
QnA	1	Me parece estupendo
QnA	1	¿Sabes chocar esos cinco
QnA	1	¿Masticas
QnA	1	Sé que tienes una aventura romántica
QnA	1	No sabes lo que te estoy echando de menos esta horas
QnA	1	No imaginas lo que te he echado en falta esta semana
QnA	1	Qué contenta estás todos los días
QnA	1	Dime si tienes útero
QnA	1	¿Me cantas
QnA	1	Que cantes un corrido
QnA	1	Estoy de lo más aburrido esta semana
QnA	1	¿Crees que debo salir a cenar
QnA	1	No imaginas lo que te he echado en falta este mes
QnA	1	Sé que te he cabreado
QnA	1	Es súper sensacional
QnA	1	Que me cantes
QnA	1	Di si eres una mayor
QnA	1	Di tu opinión sobre Cortana
QnA	1	Me gusta mucho ayudarte amigo
QnA	1	Venga choca esos cinco
QnA	1	Me encuentro deprimido
QnA	1	¿Vives en una ciudad
QnA	1	¿Cuál es tu opinión sobre el deporte
QnA	1	No tengo amigas
QnA	1	Cuéntame qué tal te está yendo este sábado
QnA	1	¿Sabes algo de estar enamorado hasta las trancas
QnA	1	Me gustaría ser actriz
QnA	1	¿Puedo ser tu prometida
QnA	1	Qué cansancio tengo
QnA	1	Acepto
QnA	1	Quiero que me quieras
QnA	1	Estoy llegando a mi casa
QnA	1	Di qué opinas de mi forma de ser
QnA	1	Ilústranos algo mejor
QnA	1	Va choca esos cinco ya
QnA	1	Esto es súper alucinante
QnA	1	Creo que eres un androide
QnA	1	Tu sentido del humor es patético
QnA	1	¿Vives cerca de aquí
QnA	1	Es muy bien
QnA	1	Ale dame esos cinco ahora
QnA	1	¿Sabrías contarme un chiste para niños
QnA	1	Creo que eres un ser humano
QnA	1	¿Te sientes enfadado
QnA	1	Qué manera de equivocarte
QnA	1	Estoy preparado para empezar a probarte
QnA	1	Es momento de probar que funcionas
QnA	1	Cuéntame qué labor haces
QnA	1	¿Quién te supervisa
QnA	1	Dime la tarea que tienes
QnA	1	Quiero ir al partido
QnA	1	Sé más claro
QnA	1	Supongo que eres un producto
QnA	1	En un rato vengo
QnA	1	Me siento muy agradecido contigo de corazón
QnA	1	Quiero que me digas cosas
QnA	1	¿Puedes estar enamorado
QnA	1	Eso que has dicho es increíblemente sabio
QnA	1	Vengo en diez horas
QnA	1	¿Te mola chocarme la mano
QnA	1	¿Cómo se llama tu prima
QnA	1	¿Cuál es tu opinión de la democracia
QnA	1	Feliz lunes
QnA	1	¿En qué estado vives
QnA	1	Bixby es mucho mejor
QnA	1	Me siento muy feliz
QnA	1	¿Te importaría decirme cómo te llaman
QnA	1	Quiero saber quién te ha programado
QnA	1	Si imaginaras cuánto te he echado en falta estos días
QnA	1	Soy feliz
QnA	1	¿Cuál es mi color preferido
